LineId,Label,Timestamp,Date,User,Time,Location,Component,PID,Content,EventId,EventTemplate
1875,-,1131567257,10/29/2010,tbird-admin1,12:14:17,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1876,-,1131567258,10/30/2010,tbird-admin1,12:14:18,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1877,-,1131567258,10/31/2010,tbird-sm1,12:14:18,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1878,-,1131567258,11/1/2010,tbird-sm1,12:14:18,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1879,-,1131567260,11/2/2010,tbird-admin1,12:14:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1880,-,1131567261,11/3/2010,tbird-admin1,12:14:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1881,-,1131567262,11/4/2010,dn846,12:14:22,dn846/dn846,ntpd,3473,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1882,-,1131567263,11/5/2010,dn509,12:14:23,dn509/dn509,ntpd,31359,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1883,-,1131567264,11/6/2010,bn141,12:14:24,bn141/bn141,ntpd,22934,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1884,-,1131567264,11/7/2010,cn740,12:14:24,cn740/cn740,ntpd,28764,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1885,-,1131567264,11/8/2010,dn440,12:14:24,dn440/dn440,ntpd,31967,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1886,-,1131567264,11/9/2010,tbird-admin1,12:14:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1887,-,1131567264,11/10/2010,tbird-admin1,12:14:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1888,-,1131567264,11/11/2010,tbird-admin1,12:14:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1889,-,1131567265,11/12/2010,cn539,12:14:25,cn539/cn539,ntpd,15315,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1890,-,1131567265,11/13/2010,tbird-admin1,12:14:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1891,-,1131567266,11/14/2010,tbird-admin1,12:14:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1892,-,1131567267,11/15/2010,tbird-admin1,12:14:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1893,-,1131567268,11/16/2010,tbird-admin1,12:14:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1894,-,1131567268,11/17/2010,tbird-sm1,12:14:28,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1895,-,1131567270,11/18/2010,cn518,12:14:30,cn518/cn518,ntpd,15606,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1896,-,1131567271,11/19/2010,tbird-admin1,12:14:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1897,-,1131567271,11/20/2010,tbird-admin1,12:14:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1898,-,1131567272,11/21/2010,dn585,12:14:32,dn585/dn585,ntpd,32219,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1899,-,1131567272,11/22/2010,tbird-sm1,12:14:32,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1900,-,1131567272,11/23/2010,tbird-sm1,12:14:32,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1901,-,1131567273,11/24/2010,tbird-admin1,12:14:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1902,-,1131567273,11/25/2010,tbird-admin1,12:14:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1903,-,1131567274,11/26/2010,tbird-admin1,12:14:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1904,-,1131567274,11/27/2010,tbird-admin1,12:14:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1905,-,1131567275,11/28/2010,tbird-admin1,12:14:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1906,-,1131567275,29/11/2010,tbird-admin1,12:14:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1907,-,1131567275,29/11/2011,tbird-admin1,12:14:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1908,-,1131567276,12/1/2010,tbird-admin1,12:14:36,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1909,-,1131567278,12/2/2010,dn1012,12:14:38,dn1012/dn1012,ntpd,509,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1910,-,1131567278,12/3/2010,tbird-admin1,12:14:38,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1911,-,1131567279,12/4/2010,dn392,12:14:39,dn392/dn392,ntpd,31149,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1912,-,1131567279,12/5/2010,tbird-admin1,12:14:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1913,-,1131567282,12/6/2010,tbird-sm1,12:14:42,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1914,-,1131567283,12/7/2010,tbird-admin1,12:14:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1915,-,1131567284,12/8/2010,tbird-admin1,12:14:44,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1916,-,1131567284,12/9/2010,tbird-admin1,12:14:44,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1917,-,1131567284,12/10/2010,tbird-admin1,12:14:44,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1918,-,1131567286,12/11/2010,tbird-admin1,12:14:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1919,-,1131567286,12/12/2010,tbird-sm1,12:14:46,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1920,-,1131567286,12/13/2010,tbird-sm1,12:14:46,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1921,-,1131567288,12/14/2010,cn254,12:14:48,cn254/cn254,ntpd,10022,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1922,-,1131567290,12/15/2010,bn508,12:14:50,bn508/bn508,ntpd,29337,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1923,-,1131567290,12/16/2010,cn32,12:14:50,cn32/cn32,ntpd,16725,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1924,-,1131567290,12/17/2010,cn353,12:14:50,cn353/cn353,ntpd,12629,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1925,-,1131567290,12/18/2010,cn564,12:14:50,cn564/cn564,ntpd,17934,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1926,-,1131567290,12/19/2010,dn880,12:14:50,dn880/dn880,ntpd,2075,"synchronized to 10.100.30.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1927,-,1131567290,12/20/2010,tbird-admin1,12:14:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1928,-,1131567291,12/21/2010,tbird-admin1,12:14:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1929,-,1131567292,12/22/2010,tbird-admin1,12:14:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1930,-,1131567292,12/23/2010,tbird-admin1,12:14:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1931,-,1131567293,12/24/2010,cn254,12:14:53,cn254/cn254,ntpd,10022,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1932,-,1131567294,12/25/2010,bn321,12:14:54,bn321/bn321,ntpd,29422,"synchronized to 10.100.10.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1933,-,1131567295,12/26/2010,tbird-admin1,12:14:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1934,-,1131567296,12/27/2010,cn665,12:14:56,cn665/cn665,ntpd,23982,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1935,-,1131567296,12/28/2010,tbird-admin1,12:14:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1936,-,1131567296,12/29/2010,tbird-admin1,12:14:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1937,-,1131567296,12/30/2010,tbird-admin1,12:14:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1938,-,1131567296,12/31/2010,tbird-sm1,12:14:56,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1939,-,1131567297,1/1/2011,tbird-admin1,12:14:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1940,-,1131567298,1/2/2011,cn564,12:14:58,cn564/cn564,ntpd,17934,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1941,-,1131567298,1/3/2011,tbird-admin1,12:14:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1942,-,1131567298,1/4/2011,tbird-admin1,12:14:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1943,-,1131567298,1/5/2011,tbird-admin1,12:14:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1944,-,1131567300,1/6/2011,tbird-sm1,12:15:00,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1945,-,1131567300,1/7/2011,tbird-sm1,12:15:00,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1946,-,1131567301,1/8/2011,tbird-admin1,12:15:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1947,-,1131567302,1/9/2011,tbird-admin1,12:15:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1948,-,1131567302,1/10/2011,tbird-admin1,12:15:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1949,-,1131567303,1/11/2011,cn524,12:15:03,cn524/cn524,ntpd,15917,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1950,-,1131567303,1/12/2011,cn920,12:15:03,cn920/cn920,ntpd,29053,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1951,-,1131567305,1/13/2011,tbird-admin1,12:15:05,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1952,-,1131567305,1/14/2011,tbird-admin1,12:15:05,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1953,-,1131567306,1/15/2011,en14,12:15:06,en14/en14,smartd,1971,"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report",E34,"Device: /dev/sda, Temperature changed <*> Celsius to <*> Celsius since last report"
1954,-,1131567306,1/16/2011,tbird-admin1,12:15:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1955,-,1131567306,1/17/2011,tbird-admin1,12:15:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1956,-,1131567307,1/18/2011,cn926,12:15:07,cn926/cn926,ntpd,28225,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1957,-,1131567307,1/19/2011,tbird-admin1,12:15:07,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1958,-,1131567308,1/20/2011,tbird-admin1,12:15:08,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1959,-,1131567309,1/21/2011,cn918,12:15:09,cn918/cn918,ntpd,29960,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1960,-,1131567309,1/22/2011,tbird-admin1,12:15:09,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1961,-,1131567309,1/23/2011,tbird-admin1,12:15:09,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
